altitude,temperature,pressure,density
19170,220.522705078125,2983.6118221283,0.0471323374421243
19180,220.535110473633,2977.88643836975,0.0470392469603372
19190,220.547515869141,2972.17273712158,0.0469463514796122
19200,220.559921264648,2966.47071838379,0.0468536509670459
19210,220.572326660156,2960.78062057495,0.0467611491552108
19220,220.584732055664,2955.10196685791,0.0466688384800691
19230,220.597137451172,2949.43523406982,0.046576726439465
19240,220.60954284668,2943.77994537354,0.0464848054702226
19250,220.621948242188,2938.13633918762,0.0463930793047324
19260,220.634353637695,2932.50441551209,0.0463015479101351
19270,220.646759033203,2926.88417434692,0.0462102112535791
19280,220.659164428711,2921.27513885498,0.0461190617742463
19290,220.671569824219,2915.67754745483,0.0460281032043445
19300,220.683975219727,2910.09187698364,0.0459373430388062
19310,220.696380615234,2904.51717376709,0.0458467661907657
19320,220.708786010742,2898.95439147949,0.0457563876818743
19330,220.72119140625,2893.40281486511,0.0456661961899023
19340,220.733596801758,2887.86268234253,0.0455761954460358
19350,220.746002197266,2882.33375549316,0.04548638165561
19360,220.758422851563,2876.8162727356,0.0453967554115852
19370,220.770812988281,2871.30999565125,0.0453073223331852
19380,220.783233642578,2865.81516265869,0.0452180736122119
19390,220.795639038086,2860.33153533936,0.0451290148492532
19400,220.808044433594,2854.85911369324,0.045040142881361
19410,220.820449829102,2849.39789772034,0.0449514576770535
19420,220.832855224609,2843.94788742065,0.0448629592048561
19430,220.845245361328,2838.50884437561,0.0447746467660863
19440,220.857666015625,2833.08124542236,0.0446865185703249
19450,220.870056152344,2827.66461372375,0.0445985794265885
19460,220.882461547852,2822.25918769836,0.0445108238022327
19470,220.894866943359,2816.86472892761,0.0444232509931853
19480,220.907272338867,2811.48147583008,0.044335864728407
19490,220.919677734375,2806.10871315002,0.0442486536978276
19500,220.932083129883,2800.74739456177,0.0441616329092774
19510,220.944488525391,2795.39704322815,0.0440747948124597
19520,220.956893920898,2790.05742073059,0.0439881356176883
19530,220.969299316406,2784.72876548767,0.0439016590535361
19540,220.981704711914,2779.41107749939,0.0438153650892457
19550,220.994110107422,2774.10411834717,0.0437292499357846
19560,221.00651550293,2768.80836486816,0.0436433210791843
19570,221.018920898438,2763.52286338806,0.0435575634566348
19580,221.031326293945,2758.24856758118,0.0434719920699013
19590,221.043731689453,2752.98500061035,0.0433865993727515
19600,221.056137084961,2747.73192405701,0.0433013815778743
19610,221.068542480469,2742.4898147583,0.0432163461698589
19620,221.080947875977,2737.25819587708,0.0431314856043909
19630,221.093353271484,2732.03730583191,0.0430468036086347
19640,221.105758666992,2726.8271446228,0.0429623001525336
19650,221.1181640625,2721.6272354126,0.0428779676936907
19660,221.130554199219,2716.43829345703,0.0427938204241402
19670,221.142959594727,2711.25960350037,0.0427098411341479
19680,221.155364990234,2706.09188079834,0.0426260440204704
19690,221.167770385742,2700.93441009521,0.0425424177864597
19700,221.18017578125,2695.78742980957,0.0424589661584835
19710,221.192581176758,2690.65070152283,0.0423756853522542
19720,221.204986572266,2685.52470207214,0.0422925828484306
19730,221.217391967773,2680.40895462036,0.0422096511080391
19740,221.229797363281,2675.30369758606,0.0421268938566311
19750,221.242202758789,2670.20869255066,0.0420443073107875
19760,221.254592895508,2665.12417793274,0.0419618980895474
19770,221.266998291016,2660.04991531372,0.0418796566163008
19780,221.279403686523,2654.9859046936,0.0417975857620886
19790,221.291809082031,2649.93214607239,0.0417156854982168
19800,221.304214477539,2644.88840103149,0.0416339520429819
19810,221.316619873047,2639.85514640808,0.0415523928739442
19820,221.329025268555,2634.83190536499,0.0414710004566079
19830,221.341430664063,2629.81915473938,0.0413897822677048
19840,221.353820800781,2624.81641769409,0.0413087336211663
19850,221.366226196289,2619.82345581055,0.0412278450361219
19860,221.378631591797,2614.8407459259,0.0411471268420123
19870,221.391036987305,2609.86828804016,0.0410665790101946
19880,221.403442382813,2604.90560531616,0.0409861940093648
19890,221.41584777832,2599.95317459106,0.0409059793144008
19900,221.428253173828,2595.01051902771,0.0408259273948521
19910,221.440643310547,2590.0776386261,0.0407460410310453
19920,221.453048706055,2585.15501022339,0.0406663220755993
19930,221.465454101563,2580.242395401,0.0405867695629718
19940,221.47785949707,2575.33955574036,0.040507379715121
19950,221.490264892578,2570.44625282288,0.0404281487548521
19960,221.502655029297,2565.56296348572,0.0403490869343274
19970,221.515060424805,2560.68968772888,0.0402701886609027
19980,221.527465820313,2555.82594871521,0.0401914491933222
19990,221.53987121582,2550.97198486328,0.0401128722539318
20000,221.552276611328,2546.12803459167,0.0400344615642437
20010,221.564682006836,2541.29338264465,0.0399562058505219
20020,221.577072143555,2536.46874427795,0.0398781190781037
20030,221.589477539063,2531.65340423584,0.0398001844766328
20040,221.60188293457,2526.84807777405,0.0397224160157318
20050,221.614288330078,2522.05204963684,0.0396448024242066
20060,221.626693725586,2517.26579666138,0.0395673511711606
20070,221.639083862305,2512.48908042908,0.0394900612006914
20080,221.651489257813,2507.72190093994,0.0394129270433105
20090,221.66389465332,2502.96401977539,0.0393359476496495
20100,221.676300048828,2498.21591377258,0.0392591304871583
20110,221.688690185547,2493.47710609436,0.0391824707325107
20120,221.701095581055,2488.74759674072,0.0391059629604761
20130,221.713500976563,2484.02762413025,0.0390296135935265
20140,221.72590637207,2479.31718826294,0.0389534226050741
20150,221.738311767578,2474.61581230164,0.0388773824772
20160,221.750701904297,2469.92373466492,0.0388014995999969
20170,221.763107299805,2465.24119377136,0.0387257723475074
20180,221.775512695313,2460.56818962097,0.0386502033684912
20190,221.78791809082,2455.90376853943,0.0385747776570672
20200,221.800308227539,2451.24912261963,0.0384995165608829
20210,221.812713623047,2446.60353660584,0.0384244035170516
20220,221.825119018555,2441.96701049805,0.0383494411541956
20230,221.837524414063,2437.33954429626,0.0382746294470362
20240,221.849914550781,2432.72161483765,0.0381999784852543
20250,221.862319946289,2428.11226844788,0.0381254680079845
20260,221.874725341797,2423.51222038269,0.0380511118539855
20270,221.887115478516,2418.92123222351,0.0379769088658226
20280,221.899520874023,2414.33954238892,0.0379028575327433
20290,221.911926269531,2409.76643562317,0.037828949217516
20300,221.924331665039,2405.20262718201,0.0377551951237431
20310,221.936721801758,2400.64764022827,0.0376815903316422
20320,221.949127197266,2396.10147476196,0.0376081296299824
20330,221.961532592773,2391.56436920166,0.0375348193319937
20340,221.973922729492,2387.03584671021,0.0374616545042397
20350,221.986328125,2382.51662254334,0.0373886411917213
20360,221.998733520508,2378.00598144531,0.0373157707251211
20370,222.011138916016,2373.50416183472,0.0372430468215588
20380,222.023529052734,2369.01116371155,0.0371704720110448
20390,222.035934448242,2364.52651023865,0.0370980336734465
20400,222.04833984375,2360.05115509033,0.0370257493069246
20410,222.060729980469,2355.58414459229,0.0369536064640036
20420,222.073135375977,2351.12595558167,0.0368816075178485
20430,222.085540771484,2346.67658805847,0.0368097549882667
20440,222.097930908203,2342.23580360413,0.0367380476351336
20450,222.110336303711,2337.80312538147,0.0366664729026738
20460,222.122741699219,2333.37950706482,0.0365950482540674
20470,222.135131835938,2328.96423339844,0.0365237649561097
20480,222.147537231445,2324.55730438232,0.0364526179627717
20490,222.159942626953,2320.15943527222,0.0363816209803854
20500,222.172332763672,2315.76991081238,0.0363107652625919
20510,222.18473815918,2311.38849258423,0.0362400420553645
20520,222.197143554688,2307.01565742493,0.0361694613107858
20530,222.209533691406,2302.65116691589,0.0360990217461351
20540,222.221939086914,2298.29525947571,0.0360287221130058
20550,222.234329223633,2293.94721984863,0.0359585561284081
20560,222.246734619141,2289.60800170898,0.0358885337759409
20570,222.259140014648,2285.27688980103,0.0358186462943656
20580,222.271530151367,2280.95412254334,0.03574889985192
20590,222.283935546875,2276.63946151733,0.0356792857757366
20600,222.296340942383,2272.33290672302,0.0356098065023066
20610,222.308731079102,2268.03493499756,0.0355404719205978
20620,222.321136474609,2263.74506950378,0.0354712696513729
20630,222.333526611328,2259.4633102417,0.0354022045460507
20640,222.345932006836,2255.1896572113,0.0353332717178945
20650,222.358337402344,2250.92363357544,0.035264466108445
20660,222.370727539063,2246.666431427,0.035195808786579
20670,222.38313293457,2242.4168586731,0.0351272762188306
20680,222.395523071289,2238.1751537323,0.03505887694388
20690,222.407928466797,2233.94179344177,0.0349906135929377
20700,222.420333862305,2229.71630096436,0.0349224810847449
20710,222.432723999023,2225.49867630005,0.0348544817884121
20720,222.445129394531,2221.28915786743,0.0347866146290252
20730,222.45751953125,2217.08726882935,0.0347188768941961
20740,222.469924926758,2212.89348602295,0.0346512712617338
20750,222.482330322266,2208.70733261108,0.0345837926290711
20760,222.494720458984,2204.52904701233,0.0345164470750523
20770,222.507125854492,2200.35886764526,0.0344492335714929
20780,222.519515991211,2196.19607925415,0.034382145627941
20790,222.531921386719,2192.04115867615,0.0343151859683291
20800,222.544311523438,2187.89386749268,0.0342483555493637
20810,222.556716918945,2183.75444412231,0.0341816533805274
20820,222.569107055664,2179.62265014648,0.0341150804000988
20830,222.581512451172,2175.49848556519,0.0340486319044913
20840,222.59391784668,2171.38195037842,0.0339823102160406
20850,222.606307983398,2167.2728061676,0.0339161139073002
20860,222.618713378906,2163.1715297699,0.0338500457651175
20870,222.631103515625,2159.07788276672,0.0337841066820245
20880,222.643508911133,2154.9916267395,0.0337182882707362
20890,222.655899047852,2150.91276168823,0.033652595137093
20900,222.668304443359,2146.84128761292,0.033587022643441
20910,222.680694580078,2142.77720451355,0.0335215753771068
20920,222.693099975586,2138.72075080872,0.0334562524485417
20930,222.705490112305,2134.67192649841,0.0333910584260075
20940,222.717895507813,2130.6300163269,0.0333259775205664
20950,222.730285644531,2126.59573554993,0.0332610254709375
20960,222.742691040039,2122.56860733032,0.0331961902365597
20970,222.755081176758,2118.54887008667,0.0331314800788427
20980,222.767486572266,2114.53628540039,0.0330668867053238
20990,222.779876708984,2110.53085327148,0.0330024146306126
21000,222.792282104492,2106.53281211853,0.032938063037393
21010,222.804672241211,2102.54216194153,0.0328738364214937
21020,222.817077636719,2098.55818748474,0.032809719072567
21030,222.829467773438,2094.58208084106,0.0327457341068523
21040,222.841873168945,2090.61241149902,0.0326818546507165
21050,222.854263305664,2086.65013313293,0.032618100074016
21060,222.866668701172,2082.69476890564,0.0325544584316705
21070,222.879058837891,2078.74655723572,0.0324909378931913
21080,222.891464233398,2074.80525970459,0.0324275302591736
21090,222.903854370117,2070.87135314941,0.0323642474069138
21100,222.916259765625,2066.94412231445,0.032301073702915
21110,222.928649902344,2063.02356719971,0.0322380135551158
21120,222.941040039063,2059.11016464233,0.032175072180394
21130,222.95344543457,2055.20343780518,0.0321122399106989
21140,222.965835571289,2051.30386352539,0.0320495285774653
21150,222.978240966797,2047.41168022156,0.0319869374946547
21160,222.990631103516,2043.52593421936,0.0319244561255669
21170,223.003036499023,2039.64734077454,0.0318620912520947
21180,223.015426635742,2035.77566146851,0.0317998434948914
21190,223.02783203125,2031.91113471985,0.0317377122029053
21200,223.040222167969,2028.05352210999,0.0316756979796918
21210,223.052612304688,2024.20282363892,0.031613798630349
21220,223.065017700195,2020.35903930664,0.0315520119774157
21230,223.077407836914,2016.52240753174,0.0314903460459145
21240,223.089813232422,2012.69268989563,0.0314287927807974
21250,223.102203369141,2008.86988639832,0.0313673564665595
21260,223.114593505859,2005.05399703979,0.0313060349300948
21270,223.126998901367,2001.24502182007,0.0312448260155701
21280,223.139389038086,1997.44296073914,0.0311837339815901
21290,223.151794433594,1993.647813797,0.0311227545398978
21300,223.164184570313,1989.85958099365,0.0310618919319208
21310,223.17658996582,1986.0782623291,0.0310011418865626
21320,223.188980102539,1982.30373859406,0.0309405067674791
21330,223.201370239258,1978.53624820709,0.0308799881531529
21340,223.213775634766,1974.77555274963,0.0308195801964615
21350,223.226165771484,1971.02165222168,0.0307592870964907
21360,223.238555908203,1967.27466583252,0.0306991085836571
21370,223.250961303711,1963.53459358215,0.0306390425447606
21380,223.26335144043,1959.801197052,0.0305790894331013
21390,223.275756835938,1956.07471466064,0.030519248766059
21400,223.288146972656,1952.35502719879,0.0304595228403353
21410,223.300537109375,1948.64225387573,0.0303999114070022
21420,223.312942504883,1944.93615627289,0.03034040865461
21430,223.325332641602,1941.23685359955,0.0302810205746935
21440,223.33772277832,1937.54434585571,0.030221745071197
21450,223.350128173828,1933.85875225067,0.030162581924063
21460,223.362518310547,1930.17971515656,0.0301035296620347
21470,223.374908447266,1926.50759220123,0.030044591779544
21480,223.387313842773,1922.84214496613,0.0299857624913195
21490,223.399703979492,1919.18349266052,0.029927047738423
21500,223.412094116211,1915.53139686584,0.0298684417321813
21510,223.424499511719,1911.88621520996,0.0298099479947305
21520,223.436889648438,1908.24770927429,0.0297515668657055
21530,223.449279785156,1904.61587905884,0.0296932962867333
21540,223.461685180664,1900.9907245636,0.0296351342158286
21550,223.474075317383,1897.37224578857,0.0295770846858756
21560,223.486465454102,1893.76056194305,0.0295191475089978
21570,223.498870849609,1890.15543460846,0.0294613169389537
21580,223.511260986328,1886.55698299408,0.029403598842496
21590,223.523651123047,1882.96520709991,0.0293459911858036
21600,223.536056518555,1879.38010692596,0.0292884919512509
21610,223.548446655273,1875.80168247223,0.0292311051230279
21620,223.560836791992,1872.22981452942,0.029173826821915
21630,223.573226928711,1868.66450309753,0.0291166570298689
21640,223.585632324219,1865.10586738586,0.0290595956030142
21650,223.598022460938,1861.55390739441,0.0290026464933963
21660,223.610412597656,1858.00838470459,0.0289458039811653
21670,223.622817993164,1854.46965694427,0.0288890716485263
21680,223.635208129883,1850.9373664856,0.0288324478524277
21690,223.647598266602,1847.41163253784,0.028775932456793
21700,223.65998840332,1843.89245510101,0.028719525443607
21710,223.672393798828,1840.3799533844,0.0286632266961111
21720,223.684783935547,1836.87388896942,0.0286070363976311
21730,223.697174072266,1833.37438106537,0.0285509544275702
21740,223.709564208984,1829.88142967224,0.028494980767929
21750,223.721969604492,1826.39491558075,0.0284391116048153
21760,223.734359741211,1822.91495800018,0.0283833526599189
21770,223.74674987793,1819.44143772125,0.0283277001156432
21780,223.759140014648,1815.97447395325,0.0282721558102332
21790,223.771545410156,1812.51406669617,0.0282167178016357
21800,223.783935546875,1809.05997753143,0.028161386212473
21810,223.796325683594,1805.61244487762,0.0281061628086529
21820,223.808715820313,1802.17134952545,0.0280510457166988
21830,223.82112121582,1798.73669147491,0.0279960330103525
21840,223.833511352539,1795.3085899353,0.02794113034832
21850,223.845901489258,1791.88680648804,0.0278863320897851
21860,223.858291625977,1788.47146034241,0.0278316400725103
21870,223.870697021484,1785.06243228912,0.0277770505306059
21880,223.883087158203,1781.65996074676,0.0277225709468563
21890,223.895477294922,1778.26380729675,0.0276681956966615
21900,223.907867431641,1774.87409114838,0.0276139266173887
21910,223.920257568359,1771.49069309235,0.0275597618368289
21920,223.932662963867,1768.11373233795,0.027505701317911
21930,223.945053100586,1764.7430896759,0.0274517469409006
21940,223.957443237305,1761.3787651062,0.0273978968104646
21950,223.969833374023,1758.02087783814,0.0273441527634763
21960,223.982223510742,1754.66930866241,0.0272905129282593
21970,223.99462890625,1751.32405757904,0.027236975432104
21980,224.007019042969,1747.98512458801,0.0271835439722958
21990,224.019409179688,1744.65250968933,0.027130216672383
22000,224.031799316406,1741.32609367371,0.0270769916614226
22010,224.044189453125,1738.00611495972,0.0270238726295619
22020,224.056579589844,1734.69233512878,0.0269708558523064
22030,224.068984985352,1731.3848733902,0.0269179413329724
22040,224.08137512207,1728.08361053467,0.026865130870889
22050,224.093765258789,1724.78866577148,0.0268124244654702
22060,224.106155395508,1721.50003910065,0.026759822099457
22070,224.118545532227,1718.21761131287,0.0267073219026503
22080,224.130935668945,1714.94126319885,0.0266549220052648
22090,224.143341064453,1711.67135238647,0.0266026261378832
22100,224.155731201172,1708.40764045715,0.026550434203337
22110,224.168121337891,1705.1500082016,0.0264983425174976
22120,224.180511474609,1701.8985748291,0.026446352916175
22130,224.192901611328,1698.65345954895,0.0263944672347732
22140,224.205291748047,1695.41454315186,0.0263426836038367
22150,224.217681884766,1692.18158721924,0.0262909983021985
22160,224.230072021484,1688.95506858826,0.0262394187216477
22170,224.242477416992,1685.73451042175,0.0261879356549975
22180,224.254867553711,1682.52015113831,0.0261365563571504
22190,224.26725769043,1679.31199073792,0.026085279025619
22200,224.279647827148,1676.10991001129,0.0260341017918914
22210,224.292037963867,1672.91390895843,0.025983024639379
22220,224.304428100586,1669.72410678864,0.0259320494029052
22230,224.316818237305,1666.5403842926,0.025881174214276
22240,224.329208374023,1663.36274147034,0.0258303990569139
22250,224.341598510742,1660.19105911255,0.0257797220631434
22260,224.35400390625,1657.02569484711,0.0257291470198055
22270,224.366394042969,1653.86629104614,0.0256786718603455
22280,224.378784179688,1650.71296691895,0.025628296665872
22290,224.391174316406,1647.56560325623,0.0255780195691331
22300,224.403564453125,1644.42443847656,0.0255278442550608
22310,224.415954589844,1641.28923416138,0.0254777670058199
22320,224.428344726563,1638.15999031067,0.0254277878051689
22330,224.440734863281,1635.03682613373,0.0253779084871534
22340,224.453125,1631.91974163055,0.0253281290352324
22350,224.465515136719,1628.80861759186,0.025278447582789
22360,224.477905273438,1625.70345401764,0.0252288641135958
22370,224.490295410156,1622.6042509079,0.0251793786114289
22380,224.502685546875,1619.51112747192,0.0251299929098417
22390,224.515075683594,1616.42384529114,0.0250807032929687
22400,224.527465820313,1613.34264278412,0.0250315134440415
22410,224.53987121582,1610.26728153229,0.0249824179499095
22420,224.552261352539,1607.19799995422,0.0249334238922276
22430,224.564651489258,1604.13455963135,0.0248845258548305
22440,224.577041625977,1601.07707977295,0.0248357256709868
22450,224.589431762695,1598.02544116974,0.0247870214754423
22460,224.601821899414,1594.97976303101,0.0247384151012684
22470,224.614212036133,1591.93992614746,0.0246899046834221
22480,224.626602172852,1588.90604972839,0.0246414920547779
22490,224.63899230957,1585.8781337738,0.0245931771991548
22500,224.651382446289,1582.85593986511,0.0245449564032776
22510,224.663772583008,1579.8397064209,0.0244968333484781
22520,224.676162719727,1576.82919502258,0.0244488043218959
22530,224.688552856445,1573.82464408875,0.0244008730044623
22540,224.700942993164,1570.8259344101,0.0243530375318726
22550,224.713333129883,1567.83306598663,0.024305297888273
22560,224.725723266602,1564.84603881836,0.0242576540578131
22570,224.73811340332,1561.86473369598,0.0242101041768102
22580,224.750503540039,1558.8892698288,0.0241626500774602
22590,224.762893676758,1555.9196472168,0.0241152917439232
22600,224.775283813477,1552.95586585999,0.0240680291603627
22610,224.787673950195,1549.99768733978,0.0240208586160891
22620,224.800064086914,1547.04535007477,0.0239737837905368
22630,224.812454223633,1544.09885406494,0.0239268046678795
22640,224.824844360352,1541.15796089172,0.0238799175380492
22650,224.83723449707,1538.22302818298,0.0238331279269005
22660,224.849624633789,1535.29357910156,0.0237864284306353
22670,224.862014770508,1532.37009048462,0.0237398264216273
22680,224.874404907227,1529.45220470428,0.0236933163436153
22690,224.886779785156,1526.54004096985,0.0236469016324838
22700,224.899169921875,1523.63359928131,0.0236005790605741
22710,224.911560058594,1520.73287963867,0.0235543502200964
22720,224.923950195313,1517.83776283264,0.0235082132492518
22730,224.936340332031,1514.94836807251,0.0234621699790663
22740,224.94873046875,1512.06469535828,0.0234162203940567
22750,224.961120605469,1509.18650627136,0.0233703607867359
22760,224.973510742188,1506.31403923035,0.0233245948340419
22770,224.985900878906,1503.44729423523,0.0232789225205018
22780,224.998291015625,1500.58627128601,0.0232333438306462
22790,225.010681152344,1497.73061275482,0.0231878532122172
22800,225.023071289063,1494.88079547882,0.0231424580326492
22810,225.035461425781,1492.03646183014,0.0230971527399961
22820,225.0478515625,1489.19773101807,0.023051939164704
22830,225.060241699219,1486.3646030426,0.0230068172916249
22840,225.072631835938,1483.53719711304,0.0229617889507037
22850,225.085006713867,1480.71527481079,0.0229168519900807
22860,225.097396850586,1477.89883613586,0.022872003284674
22870,225.109786987305,1475.08788108826,0.0228272443763474
22880,225.122177124023,1472.28264808655,0.0227825789396407
22890,225.134567260742,1469.48289871216,0.0227380032699581
22900,225.146957397461,1466.68863296509,0.0226935173524797
22910,225.15934753418,1463.90008926392,0.0226491248611459
22920,225.171737670898,1461.11679077148,0.0226048184034258
22930,225.184127807617,1458.33921432495,0.0225606053418207
22940,225.196502685547,1455.56700229645,0.0225164816543564
22950,225.208892822266,1452.80027389526,0.0224724461161107
22960,225.221282958984,1450.03914833069,0.0224285020848926
22970,225.233673095703,1447.28338718414,0.0223846458580607
22980,225.246063232422,1444.53310966492,0.0223408792647939
22990,225.258453369141,1441.78831577301,0.0222972022903017
23000,225.270843505859,1439.04900550842,0.0222536149197966
23010,225.283218383789,1436.31505966187,0.0222101167994563
23020,225.295608520508,1433.58647823334,0.0221667049031287
23030,225.307998657227,1430.86338043213,0.0221233825668574
23040,225.320388793945,1428.14564704895,0.0220801479328076
23050,225.332778930664,1425.43339729309,0.0220370028294712
23060,225.345169067383,1422.72651195526,0.0219939453992224
23070,225.357543945313,1420.02511024475,0.021950978956641
23080,225.369934082031,1417.32883453369,0.0219080949834466
23090,225.38232421875,1414.63816165924,0.021865302325284
23100,225.394714355469,1411.95273399353,0.0218225954397359
23110,225.407104492188,1409.27267074585,0.0217799761550097
23120,225.419494628906,1406.59809112549,0.0217374462989105
23130,225.431869506836,1403.92863750458,0.0216950017987141
23140,225.444259643555,1401.26466751099,0.0216526452268491
23150,225.456649780273,1398.60582351685,0.0216103725141588
23160,225.469039916992,1395.95246315002,0.0215681891723539
23170,225.481430053711,1393.30434799194,0.0215260915032138
23180,225.493804931641,1390.6614780426,0.0214840809464078
23190,225.506195068359,1388.02397251129,0.0214421564188583
23200,225.518585205078,1385.39171218872,0.0214003175214197
23210,225.530975341797,1382.7645778656,0.0213585623986395
23220,225.543365478516,1380.1429271698,0.0213168965604264
23230,225.555740356445,1377.52652168274,0.0212753177490622
23240,225.568130493164,1374.91512298584,0.0212338193869452
23250,225.580520629883,1372.30920791626,0.0211924102664838
23260,225.592910766602,1369.70829963684,0.0211510830096382
23270,225.60530090332,1367.11275577545,0.021109843125119
23280,225.61767578125,1364.52233791351,0.0210686883421684
23290,225.630065917969,1361.93704605103,0.0210276157943453
23300,225.642456054688,1359.35711860657,0.0209866305764893
23310,225.654846191406,1356.78219795227,0.020945727153229
23320,225.667221069336,1354.21252250671,0.0209049106050603
23330,225.679611206055,1351.6480922699,0.0208641780880493
23340,225.692001342773,1349.08866882324,0.0208235273244226
23350,225.704391479492,1346.53460979462,0.0207829638204908
23360,225.716766357422,1343.98555755615,0.0207424834446356
23370,225.729156494141,1341.44163131714,0.020702085215869
23380,225.741546630859,1338.90271186829,0.0206617686858479
23390,225.753936767578,1336.36903762817,0.0206215375201625
23400,225.766311645508,1333.84037017822,0.0205813894169454
23410,225.778701782227,1331.31694793701,0.0205413252565508
23420,225.791091918945,1328.79853248596,0.020501342740311
23430,225.803466796875,1326.28512382507,0.020461443237479
23440,225.815856933594,1323.77696037292,0.0204216276444989
23450,225.828247070313,1321.27368450165,0.0203818918160498
23460,225.840637207031,1318.77541542053,0.0203422375778182
23470,225.853012084961,1316.28239154816,0.0203026699654665
23480,225.86540222168,1313.79425525665,0.0202631807030572
23490,225.877792358398,1311.3112449646,0.0202237748289068
23500,225.890167236328,1308.83312225342,0.0201844500159221
23510,225.902557373047,1306.36012554169,0.0201452071979826
23520,225.914947509766,1303.89213562012,0.0201060458893455
23530,225.927337646484,1301.42903327942,0.0200669642384915
23540,225.939712524414,1298.97093772888,0.0200279654229081
23550,225.952102661133,1296.51784896851,0.0199890467213203
23560,225.964492797852,1294.069647789,0.0199502076378121
23570,225.976867675781,1291.62645339966,0.0199114513414878
23580,225.9892578125,1289.18826580048,0.019872775127278
23590,226.001647949219,1286.75496578217,0.0198341784914706
23600,226.014022827148,1284.32655334473,0.0197956627574341
23610,226.026412963867,1281.90314769745,0.0197572270738071
23620,226.038803100586,1279.48451042175,0.01971886909193
23630,226.051177978516,1277.07099914551,0.0196805956388013
23640,226.063568115234,1274.66225624084,0.0196423985301475
23650,226.075958251953,1272.25840091705,0.019604280921224
23660,226.088333129883,1269.85955238342,0.019566245956294
23670,226.100723266602,1267.46535301209,0.0195282854681889
23680,226.11311340332,1265.07616043091,0.0194904062774177
23690,226.12548828125,1262.69173622131,0.0194526060102684
23700,226.137878417969,1260.31219959259,0.0194148838624682
23710,226.150253295898,1257.93755054474,0.0193772424436515
23720,226.162643432617,1255.56766986847,0.0193396772871237
23730,226.175033569336,1253.20267677307,0.0193021915262635
23740,226.187408447266,1250.84233283997,0.0192647827756503
23750,226.199798583984,1248.48699569702,0.0192274539287025
23760,226.212188720703,1246.13642692566,0.0191902026027006
23770,226.224563598633,1243.7903881073,0.0191530264053861
23780,226.236953735352,1241.4493560791,0.0191159300806954
23790,226.249328613281,1239.11309242249,0.0190789125254795
23800,226.26171875,1236.78147792816,0.0190419693156014
23810,226.274108886719,1234.45463180542,0.0190051035632227
23820,226.286483764648,1232.13267326355,0.0189683183698699
23830,226.298873901367,1229.81524467468,0.0189316056565856
23840,226.311248779297,1227.50282287598,0.0188949753068002
23850,226.323638916016,1225.19481182098,0.0188584155822633
23860,226.336029052734,1222.89156913757,0.0188219332520496
23870,226.348403930664,1220.59321403503,0.0187855314045252
23880,226.360794067383,1218.2993888855,0.0187492019876243
23890,226.373168945313,1216.01033210754,0.0187129511884879
23900,226.385559082031,1213.72580528259,0.01867677280042
23910,226.397933959961,1211.44604682922,0.0186406730001146
23920,226.41032409668,1209.17093753815,0.0186046474254999
23930,226.422714233398,1206.90047740936,0.0185686973230321
23940,226.435089111328,1204.63466644287,0.0185328239291938
23950,226.447479248047,1202.37350463867,0.0184970247313741
23960,226.459854125977,1200.11687278748,0.0184613003786768
23970,226.472244262695,1197.86500930786,0.0184256520360924
23980,226.484619140625,1195.61755657196,0.0183900766755562
23990,226.497009277344,1193.37487220764,0.0183545773053295
24000,226.509384155273,1191.13659858704,0.0183191508880961
24010,226.521774291992,1188.90309333801,0.0182838004413585
24020,226.534149169922,1186.6739988327,0.018248522918591
24030,226.546539306641,1184.44955348969,0.01821331951341
24040,226.558929443359,1182.22963809967,0.0181781896120882
24050,226.571304321289,1180.01437187195,0.0181431362573284
24060,226.583694458008,1177.80339717865,0.0181081514922437
24070,226.596069335938,1175.59719085693,0.0180732450774613
24080,226.608459472656,1173.39527606964,0.0180384072335058
24090,226.620834350586,1171.19812965393,0.0180036477105389
24100,226.633224487305,1169.00527477264,0.0179689567395406
24110,226.645599365234,1166.81694984436,0.0179343403956808
24120,226.657989501953,1164.63327407837,0.0178997980818727
24130,226.670364379883,1162.4538898468,0.017865326701985
24140,226.682754516602,1160.27903556824,0.0178309275008859
24150,226.695129394531,1158.10871124268,0.0177966028694555
24160,226.70751953125,1155.94267845154,0.017762346733957
24170,226.71989440918,1153.7811756134,0.017728165139739
24180,226.732284545898,1151.62420272827,0.0176940556861207
24190,226.744659423828,1149.47152137756,0.0176600170820582
24200,226.757049560547,1147.32336997986,0.017626050599686
24210,226.769424438477,1145.17951011658,0.0175921549389428
24220,226.781799316406,1143.04006099701,0.0175583307311818
24230,226.794189453125,1140.90502262115,0.0175245767856471
24240,226.806564331055,1138.77439498901,0.0174908954510942
24250,226.818954467773,1136.64817810059,0.0174572843600332
24260,226.831329345703,1134.52625274658,0.0174237440211195
24270,226.843719482422,1132.408618927,0.0173902720764695
24280,226.856094360352,1130.29551506042,0.0173568745177133
24290,226.86848449707,1128.18646430969,0.0173235416736988
24300,226.880859375,1126.08194351196,0.0172902831877871
24310,226.893249511719,1123.98183345795,0.0172570948897046
24320,226.905624389648,1121.88589572906,0.0172239754308122
24330,226.917999267578,1119.79424953461,0.0171909254672706
24340,226.930389404297,1117.70701408386,0.0171579456639957
24350,226.942764282227,1115.62395095825,0.0171250346592268
24360,226.955154418945,1113.54529857636,0.0170921937963359
